id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23399938,Crawford's Roost on the Tobique River Headpond,118685796,Tami,Victoria,Perth,46.77994,-67.62346,Entire home/apt,185,4,22,2021-10-01,5.32,1,57,8,
23412037,Aboiteau Chalet,157757038,Michael,Westmorland,Shediac,46.2283,-64.3185,Entire home/apt,232,7,11,2021-08-29,0.40,1,343,7,
23447097,Beautiful renovated guest suite close to downtown.,30987890,Marie,Albert,Coverdale,46.0634,-64.789,Entire home/apt,85,2,213,2019-12-11,4.86,1,229,36,
23448902,Norwood on the Washademoak Bed & Breakfast,49423729,Ines,Queens,Cambridge,45.74293,-66.02739,Private room,95,1,12,2019-07-18,0.29,2,174,2,
23494029,Au panier de fruits,171101061,Jacques Et Sylvie,Westmorland,Moncton,46.12212,-64.83571,Entire home/apt,85,2,137,2020-06-09,3.27,1,188,32,
23523108,"Family-style home, on beautiful Grand Manan Island",157202620,Fredonna,Charlotte,Grand Manan,44.76855,-66.76145,Entire home/apt,163,4,27,2019-07-31,0.68,1,124,12,
23593608,Waterfront cottage for a peaceful vacation (2 BR.),176389284,Norman,Gloucester,Beresford,47.78214,-65.71363,Entire home/apt,130,6,13,2020-08-09,0.47,1,163,7,
23602526,"Happy Trails Chalet, Poley Mtn & Fundy Experience",132564582,Jamie,Kings,Waterford,45.68201,-65.38704,Entire home/apt,250,2,160,2020-02-16,4.00,1,125,23,
23650011,Darlene's Country Cottage,177037493,Darlene,Northumberland,Blackville,46.76965,-65.77452,Entire home/apt,95,1,56,2021-09-18,1.45,1,0,24,
23731490,The Lobster Den,115905672,Chelsea,Albert,Alma,45.60057,-64.94216,Private room,121,1,69,2021-09-02,2.58,6,1,33,
23783491,Oceanfront Cottage 20 min to Shediac,2597678,Taylor,Kent,Dundas,46.34931,-64.56793,Entire home/apt,175,7,20,2021-09-06,0.51,1,197,6,
23792096,Riverview bedroom and sitting area next to it,76637132,Ekaterina,Albert,Coverdale,46.06617,-64.79653,Private room,60,1,0,,,1,365,0,
23808752,"""The Mooring""- Full Beach House with Views",178676446,Chris,Westmorland,Shediac,46.23968,-64.51542,Entire home/apt,234,7,22,2020-07-04,0.57,1,214,7,
23903832,A little piece of heaven !,122299999,Lori,York,Southhampton,45.96416,-67.32247,Private room,114,1,0,,,1,178,0,
23941014,Angela’s hygge headquarters,30862077,Angela,Kings,Westfield,45.37938,-66.22252,Private room,95,1,1,2021-08-20,0.42,1,178,1,
24036542,Aboiteau Beach Chalet,149062641,Dawn,Westmorland,Shediac,46.22372,-64.31116,Entire home/apt,195,3,13,2021-08-21,0.46,1,335,4,
24037121,The Brookside. 25km S of Moncton on Caledonia Mt.,156691639,Anne,Albert,Hillsborough,45.8535,-64.84934,Entire home/apt,80,1,98,2019-10-05,2.35,1,284,13,
24113302,We Work Hard At Making Your Stay With Us Enjoyed.,156623404,Wayne,Westmorland,Moncton,46.10749,-64.82251,Entire home/apt,308,1,96,2021-08-08,7.72,3,358,25,
24160879,Cottage on the water weekly rental,123104029,Dominique,Westmorland,Shediac,46.21188,-64.55808,Entire home/apt,150,7,3,2021-08-20,0.91,1,8,3,
24177929,The Dorchester Jail Cell #2 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.90068,-64.51465,Private room,109,1,18,2018-09-02,1.19,8,364,3,
24178623,The Dorchester Jail Cell #3 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.90106,-64.51683,Private room,109,1,19,2019-09-02,0.45,8,365,3,
24179181,The Dorchester Jail Cell #4 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.89968,-64.51598,Private room,109,1,35,2019-09-02,0.83,8,365,6,
24179631,The Dorchester Jail Cell #5 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.90012,-64.51685,Private room,99,1,5,2019-07-02,0.13,8,365,1,
24180322,The Dorchester Jail Cell #6 - #1 unique experience,129934599,Bill,Westmorland,Dorchester,45.90111,-64.51459,Private room,99,1,3,2019-05-28,0.11,8,365,0,
24207060,Eaton Cottage,64731364,Heidi,Westmorland,Shediac,46.23921,-64.52063,Entire home/apt,217,2,24,2020-11-27,3.56,1,175,10,
24207485,"Really, Really Cute Cottage by Parlee Beach",7956820,Edward,Westmorland,Shediac,46.23824,-64.51838,Entire home/apt,140,7,0,,,1,269,0,
24261447,✅Exceptionally clean Non-smoking apartment,24881639,Danny,Westmorland,Moncton,46.10017,-64.79546,Entire home/apt,69,2,248,2021-10-21,6.28,2,0,41,
24263039,Chalet Nicolas #3,182960153,David,Westmorland,Shediac,46.22377,-64.33806,Entire home/apt,100,7,4,2021-07-31,0.15,1,173,1,
24266594,VIP BEDROOM AT THE Dorchester JAIL -,129934599,Bill,Westmorland,Dorchester,45.89999,-64.5152,Private room,199,1,3,2019-08-31,0.10,8,365,0,
24284357,Authentic Bay of Fundy Beachside home St. Martins,183166590,Pat,Saint John,Saint Martins,45.35286,-65.53974,Entire home/apt,263,1,36,2019-09-13,0.92,7,0,0,
24303233,Riverfront stay- Gateway to the Atlantic Provinces,11761557,Debra,Charlotte,Saint Stephen,45.18583,-67.29184,Entire home/apt,149,14,13,2020-11-30,0.31,4,232,3,
24308633,"Bright, cozy & central Miramichi.",9315961,Abby,Northumberland,Newcastle,47.01106,-65.56187,Entire home/apt,118,2,83,2019-09-13,2.02,1,15,21,
24309686,Grand Falls Vacation Ranch,51689853,Anne,Victoria,Grand Falls,46.95621,-67.76235,Entire home/apt,250,3,4,2019-06-26,0.10,2,177,1,
24345008,"Charming Cottage at Parlee Beach, NB",183692485,Sue/Judy,Westmorland,Shediac,46.23457,-64.50722,Entire home/apt,110,7,19,2021-09-21,0.69,1,149,9,
24445601,Shore Lane Cottage,115905672,Chelsea,Albert,Alma,45.6024,-64.94092,Entire home/apt,170,1,63,2019-09-26,47.25,6,199,37,
24448630,The Scallop Bed,115905672,Chelsea,Albert,Alma,45.60142,-64.93996,Private room,116,1,29,2021-10-16,0.72,6,2,15,
24467956,(23-main) Executive furnished one bedroom unit,93644538,Lorraine,Westmorland,Moncton,46.10517,-64.76523,Entire home/apt,99,3,6,2018-08-31,0.14,13,0,0,
24468375,(25-2nd) Executive furnished one bedroom,93644538,Lorraine,Westmorland,Moncton,46.10431,-64.76532,Entire home/apt,99,3,1,2018-08-17,0.03,13,0,0,
24488488,Anaway Casa,98874357,Paula And Brandon,Albert,Hopewell,45.84607,-64.57675,Entire home/apt,109,1,91,2021-10-01,2.31,1,77,16,
24516682,"FIRST room for rent in St. Andrews, NB",185199713,Dave,Charlotte,Saint Andrews,45.08022,-67.05792,Private room,49,1,106,2020-08-09,2.70,3,150,27,
24517010,Mel's relaxing Summer Vacation,185202611,Melany,Kent,Dundas,46.28337,-64.57755,Entire home/apt,180,5,11,2020-07-18,0.28,1,127,0,
24522565,Y- Knot Cottage - Come relax and enjoy the view!!!,180647816,Carolyn,Northumberland,Northesk,46.96178,-65.74629,Entire home/apt,125,1,10,2021-09-15,3.95,1,286,10,
24551299,Cozy Waterfront Cottage :-),61880633,Danielle And Marc,Kent,Dundas,46.36258,-64.61668,Entire home/apt,125,3,9,2018-07-31,0.23,1,180,4,
24559864,Maple Loft Suite,185552053,Mitchell And Kelsey,Albert,Hillsborough,45.94251,-64.67036,Entire home/apt,112,1,195,2021-10-10,4.65,1,179,23,
24567648,Peaceful In The City,2254873,Terri And Paul,York,Fredericton,45.95844,-66.6792,Entire home/apt,90,1,16,2021-10-17,7.16,1,66,16,
24577774,Coin de Paradis sur la plage et la piste cyclable,46959781,Kevin,Gloucester,Caraquet,47.77109,-65.00597,Entire home/apt,109,7,8,2021-08-01,0.30,2,118,4,
24595249,Beau petit coin tranquille prêt de tout,56268544,Diane,Gloucester,Caraquet,47.79011,-64.94387,Entire home/apt,109,2,4,2019-10-31,0.14,2,177,0,
24600708,3-Bedroom Town House in Quispamsis,88439376,Ali,Kings,Rothesay,45.43166,-65.99444,Entire home/apt,122,1,18,2019-08-20,0.64,1,197,0,
24615622,"HARTS CONTENT
 Private Entrance & Waterfront Room",186026451,Bonita,Queens,Gagetown,45.81198,-66.16698,Private room,99,1,41,2019-07-06,1.50,2,1,10,
24623126,Leez Vacation Rentals,186077626,Lise,Westmorland,Shediac,46.22129,-64.5427,Entire home/apt,105,7,13,2020-08-07,0.32,1,0,0,
24627917,"Life Is Better At The Lake
Private Entrance",186026451,Bonita,Queens,Gagetown,45.81375,-66.16732,Private room,99,1,32,2019-09-17,1.17,2,162,2,
24656332,Executive Getaway Bathurst,186339144,Roger,Gloucester,Bathurst,47.6165,-65.64937,Entire home/apt,115,3,90,2019-09-25,2.22,2,301,10,
24690222,Captain’s Quarters,115905672,Chelsea,Albert,Alma,45.60119,-64.94061,Private room,121,1,81,2021-10-01,2.08,6,0,37,
24735973,Grande-Digue Cottage with a View,67110909,Angie,Kent,Dundas,46.34578,-64.57063,Entire home/apt,105,3,49,2019-10-01,1.23,1,205,7,
24751979,Modern 1BR Apartment Uptown,20729699,Aleks,York,Fredericton,45.9459,-66.70081,Entire home/apt,99,2,115,2019-09-06,2.95,1,41,23,
24779552,Waterfront Cottage,187284308,Donna,Northumberland,Chatham,47.07452,-65.34332,Entire home/apt,175,2,102,2019-10-05,2.58,1,272,36,
24842900,Baker Lac 4 season cottage,84229372,Valerie,Madawaska,Lac-Baker,47.3427,-68.64384,Entire home/apt,175,2,13,2019-12-25,0.34,1,66,3,
24849795,Cozy and Convenient Place,24931513,Mua,Westmorland,Moncton,46.11831,-64.85728,Entire home/apt,109,1,12,2021-09-01,3.96,2,231,11,
24871031,Swallow View Cottage - lovely lighthouse views!,188018902,Danielle,Charlotte,Grand Manan,44.7638,-66.74454,Entire home/apt,190,3,28,2021-08-22,8.48,1,61,10,
24890878,'The Intrepid' - Family Suite at Jardine's Inn,150429124,Connie,Kent,Richibucto,46.64844,-64.87639,Private room,109,1,19,2020-06-05,0.47,5,0,0,
24904001,"""The Tikoma Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64889,-64.87675,Private room,79,1,10,2018-07-08,0.24,5,0,0,
24906665,"""The Wacissa Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.65013,-64.87606,Private room,79,1,15,2020-09-14,0.38,5,0,0,
24909316,"""The Reliance Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64823,-64.87738,Private room,79,1,10,2019-09-08,0.36,5,0,0,
24959925,Villa Greco on the Miramichi,187666291,Adam & Kelly,Northumberland,Blackville,46.71558,-65.81522,Entire home/apt,190,2,48,2019-07-11,1.79,1,167,18,
24990630,Large Pine Cottage,188923965,Gerry,Westmorland,Shediac,46.23457,-64.50812,Entire home/apt,260,3,26,2019-08-15,0.64,1,100,6,
25006145,Renovated cottage: 2 minutes from the beach!,255343602,Gerry,Kent,Dundas,46.3082,-64.52616,Entire home/apt,149,3,180,2021-10-16,4.56,1,332,55,
25079280,Lisa's seaside chalet w/hot tub at aboiteau beach,189585247,Lisa,Westmorland,Shediac,46.22705,-64.31538,Entire home/apt,225,1,147,2019-09-25,4.26,2,344,46,
25102545,Riverview Guest Suite,178956756,Sandy And Bill,Albert,Coverdale,46.07303,-64.77659,Entire home/apt,89,3,32,2019-07-13,1.13,1,226,11,
25134649,La Marine - Shediac / King room with breakfast,145568276,Carole,Westmorland,Shediac,46.21966,-64.53923,Private room,149,1,10,2018-11-20,0.25,4,85,0,
25180921,Tranquility Cove,170470772,Ben,Kings,Westfield,45.31782,-66.18774,Entire home/apt,150,2,71,2021-08-13,2.59,1,0,26,
25211382,Beachfront/Waterfront 3 Bedroom Cottage.,190490248,Geoff,Kent,Dundas,46.33246,-64.52615,Entire home/apt,160,6,4,2021-09-05,0.11,1,7,1,
25248476,Modern Farmhouse/Townhouse/ArtistStudio/Atelier,185405908,Barbara,Restigouche,Addington,48.00836,-66.66441,Entire home/apt,130,1,157,2021-10-11,3.91,1,342,25,
25263280,Charming basement apartment close to everything!,186080832,Brittany,Gloucester,Bathurst,47.63096,-65.67863,Entire home/apt,70,2,30,2021-09-06,0.76,1,164,6,
25285147,"Airbnb Chatham , 2 bedrooms, clean & comfortable",185413015,Darlene - Everett,Northumberland,Chatham,47.04581,-65.4392,Private room,99,1,9,2018-07-21,0.23,1,360,1,
25295311,Maison pour famille ou groupe,191072681,Marie-Eve,Gloucester,Shippagan,47.73996,-64.72408,Entire home/apt,100,2,16,2019-07-17,0.40,1,59,0,
25307451,Cozy Courtyard Bliss,4679107,Debbie,Saint John,City of Saint John,45.26988,-66.05957,Entire home/apt,125,2,51,2019-10-12,15.94,2,85,11,
25378494,The Highest View on the Hill:  House of Heroes,128775538,Manon,York,Fredericton,45.94496,-66.65368,Entire home/apt,250,3,27,2019-12-28,0.69,1,0,11,
25400830,Great Location  2 bedroom apartment,50672549,Martin,Madawaska,Madawaska,47.36261,-68.3361,Entire home/apt,100,1,10,2021-09-25,6.00,2,116,10,
25403884,The King Sweet,13386680,Sonya,York,Fredericton,45.96224,-66.64177,Entire home/apt,106,2,71,2019-11-18,1.84,1,0,0,
25416159,Quiet Ensuite bedroom and bath Downtown,107028945,Ellen,York,Fredericton,45.95164,-66.64169,Private room,49,2,29,2019-12-07,0.70,1,1,1,
25423845,Gorgeous 1-bedroom in the Heart of Downtown,191923218,Emily And Jim,York,Fredericton,45.95827,-66.6442,Entire home/apt,99,2,109,2021-09-19,2.83,3,321,20,
25458741,Nana's Reach - Water Street,82052938,Jennifer,Charlotte,Saint Andrews,45.06989,-67.04512,Entire home/apt,155,3,27,2019-09-22,8.71,1,0,9,
25483531,Gite Beausoleil B&B - French Room,192330252,Emery,Westmorland,Shediac,46.22593,-64.50888,Private room,84,1,17,2019-10-22,0.55,2,14,2,
25512948,Spacious Bright welcoming home,87601995,Shannon,York,Fredericton,45.93608,-66.64427,Entire home/apt,200,1,9,2021-08-23,0.22,1,332,1,
25545854,Shediac area apartment,173871142,Peter,Westmorland,Shediac,46.19131,-64.56286,Private room,90,1,35,2019-07-20,0.88,1,90,0,
25586203,Stay on an island in the Saint John River ROOM 2,16590532,Petr,Saint John,City of Saint John,45.27115,-66.12016,Private room,15,1,31,2020-02-03,1.08,3,301,0,
25625851,Tides Inn Retreat,115178362,Carolyn,Charlotte,Dufferin,45.17484,-67.2154,Entire home/apt,135,2,86,2019-09-30,3.05,1,1,22,
25658047,"Country living, Outdoor Spa - 15 min. to Downtown",62289043,Carolyn,Westmorland,Moncton,46.0955,-64.9714,Entire home/apt,125,1,195,2018-10-11,4.99,1,73,84,
25723109,Chaleur Oceanfront Home with a Pool,175266595,Dawn,Gloucester,New Bandon,47.73243,-65.38462,Entire home/apt,102,2,58,2019-06-19,1.48,1,175,13,
25737383,"1300 square ft flat, old charm with modern living",193525307,Mike,Saint John,City of Saint John,45.27205,-66.0525,Entire home/apt,65,3,137,2020-02-03,3.58,3,0,1,
25747318,"Family house near downtown , Smart TV WiFi+cable",181655580,Camelia,Madawaska,Madawaska,47.36167,-68.34554,Entire home/apt,52,1,183,2020-03-01,4.64,3,294,0,
25778103,Parlee Beach Cottage - Summer Tranquility,193726684,Claire,Westmorland,Shediac,46.23282,-64.49874,Entire home/apt,158,7,17,2019-09-08,0.42,1,43,4,
25802567,Suite Retro,66334458,Kym,Kings,Rothesay,45.39347,-65.98497,Entire home/apt,75,2,13,2019-10-01,0.47,1,177,0,
25840099,"Skiff Lake, New Brunswick Cottage Rental",62439308,Robert,York,Canterbury,45.82639,-67.51545,Entire home/apt,180,6,4,2020-07-19,0.15,1,90,0,
25842592,Cozy Country Retreat Nestled in Nature.,65411399,Diane,York,Douglas,45.99421,-66.78381,Private room,59,1,87,2019-12-09,2.18,3,301,0,
25892924,Peaceful Downtown Garden Suite,50477594,Anne,York,Fredericton,45.96027,-66.66087,Entire home/apt,90,2,34,2019-08-16,1.17,1,53,0,
25910517,Bay Breeze House,194722011,Peggy & Frank,Northumberland,Newcastle,47.05774,-65.49062,Entire home/apt,300,2,23,2021-10-17,0.58,2,365,11,
25913766,~~~  GLENGARRY ~~~ Cottage. ~~,194743867,Garry,Westmorland,Botsford,46.09297,-63.95129,Entire home/apt,99,1,104,2019-07-24,2.71,1,213,27,
25938740,(80-5) Fully furnished 4 bedrm suite with 2 bathrm,93644538,Lorraine,Westmorland,Moncton,46.11477,-64.77589,Entire home/apt,145,3,11,2021-08-09,0.28,13,0,2,
25947146,Roulotte au bord de la mer,195030975,Charles,Gloucester,Shippagan,47.73901,-64.62504,Entire home/apt,140,4,15,2021-08-29,0.38,1,358,4,
25977235,Mclong's BNB,195252128,Tammy,Westmorland,Moncton,46.09813,-64.79549,Entire home/apt,99,1,41,2018-07-01,1.10,1,302,1,
25979226,Dieppe home with a view,195268933,Anishkumar,Westmorland,Moncton,46.09129,-64.71511,Entire home/apt,79,2,66,2019-08-15,1.69,1,215,0,
26037490,UN PETIT COIN DE PARADIS À CARAQUET!!!,119671846,Paul,Gloucester,Caraquet,47.77516,-65.02964,Entire home/apt,140,3,9,2021-10-03,0.32,1,28,5,
26084170,Deer Island - Lords Cove Harbour View,196046807,Katherine,Charlotte,West Isles,45.00716,-66.94599,Entire home/apt,95,1,59,2019-09-21,2.11,1,363,0,
26085709,The Barbour Inn... Sur/On la Baie-des-Chaleurs,79694911,Mark,Restigouche,Dalhousie,48.06084,-66.35276,Entire home/apt,150,2,19,2019-07-09,5.38,1,328,12,
26125204,Westside flat with easy access to and from highway,149837290,Norma,Saint John,City of Saint John,45.25445,-66.07426,Entire home/apt,140,1,44,2019-09-29,1.59,1,125,3,
26136272,Amazing experience...close to everything downtown,196452909,Carole-Luc,Westmorland,Shediac,46.21867,-64.55954,Entire home/apt,150,5,29,2021-09-13,0.72,1,148,6,
26153586,Beautiful Bohemian Family Dream Home,6786797,Sophie,Westmorland,Moncton,46.11819,-64.72795,Entire home/apt,289,4,15,2019-08-16,0.38,1,278,1,
26165942,Moncton Nice House,196668971,Loan,Westmorland,Moncton,46.11805,-64.85651,Private room,45,1,85,2019-09-22,2.11,1,147,0,
26168082,Fisherman's Rest with the most Spectacular Sunrise,5921547,Lucy,Charlotte,Pennfield,45.06758,-66.74189,Entire home/apt,99,3,37,2021-08-23,1.35,1,365,16,
26225011,A QUIET TOUCH WHILE ON THE GO,131649480,Mary,Saint John,City of Saint John,45.2497,-66.09263,Private room,57,2,51,2019-09-27,1.85,1,361,11,
26230056,La Marine - Shediac / Queen Room with Breakfast,145568276,Carole,Westmorland,Shediac,46.22099,-64.53798,Private room,129,3,7,2019-11-20,0.17,4,0,0,
26260970,La Marine - Shediac / ENTIRE house rental,145568276,Carole,Westmorland,Shediac,46.21923,-64.53953,Entire home/apt,450,2,24,2021-09-21,0.75,4,243,9,
26294044,"bare bones guest house,Midway NB",197668020,Ben,Albert,Harvey,45.68227,-64.76783,Entire home/apt,129,2,42,2021-08-16,1.12,1,353,11,
26321767,"Sawmill Creek Cabin, Caledonia Mountain NB",142702545,Chantal,Albert,Hillsborough,45.83804,-64.75724,Entire home/apt,125,2,91,2021-09-20,2.49,2,255,36,
26326668,Cute Budget Friendly Studio Uptown  Prince William,50511831,Historica,Saint John,City of Saint John,45.27092,-66.06257,Entire home/apt,99,6,69,2021-09-30,1.74,8,32,2,
26349573,Waterfront Cottage,176274443,Lucie,York,Manners Sutton,45.74452,-67.01666,Entire home/apt,185,2,25,2019-08-09,0.63,1,354,10,
26354485,"⋆ Charming, modern, luxury house with garage ⋆",144473703,Wafa And Med,Westmorland,Moncton,46.1191,-64.79345,Entire home/apt,220,1,101,2019-10-31,3.56,1,115,18,
26368479,Beds at Blooms,198291399,Haidee/Trudy,Westmorland,Sackville,45.89838,-64.37026,Entire home/apt,125,2,108,2021-08-15,3.50,1,241,25,
26393426,Modern/one queen/conveniently located home,198468944,Ali,Kings,Rothesay,45.41805,-65.98309,Private room,61,1,19,2021-09-15,0.72,3,86,4,
26394904,Modern/Queen bed/great convenient neighbourhood,198468944,Ali,Kings,Rothesay,45.41846,-65.98265,Private room,61,1,16,2019-09-01,0.40,3,0,0,
26395466,GRANDMA'S HOUSE - Miramichi home with a view,198481896,Lisa,Northumberland,Blackville,46.73074,-65.8161,Entire home/apt,95,1,54,2019-05-05,1.94,1,193,13,
26397871,2 Bedroom Apartment in Shediac River,198507323,Kimberly-Mai,Westmorland,Shediac,46.26739,-64.59412,Entire home/apt,65,1,135,2020-12-28,3.35,1,0,22,
26399165,conveniently located/beautiful neighbourhood,198468944,Ali,Kings,Rothesay,45.4188,-65.98142,Private room,61,1,36,2019-08-05,1.36,3,362,14,
26474743,Stay in a mini barn!,7531080,Mareike,Saint John,City of Saint John,45.28479,-66.0859,Private room,99,1,29,2019-09-15,0.74,3,0,1,
26475861,Morel Executive Suites #5,160722820,Denis,Madawaska,Madawaska,47.36462,-68.32706,Hotel room,124,1,79,2021-10-18,2.00,7,301,8,
26500154,Larley Road Lookout Over the Tobique River,190869008,Greg And Donna,Victoria,Perth,46.78364,-67.69134,Private room,75,2,103,2019-10-10,2.72,1,57,0,
26523576,Cabane de ressourcement en forêt,172052684,Stéphane Et Manon,Madawaska,Sainte-Joseph,47.473,-68.32332,Entire home/apt,55,2,56,2019-09-02,1.42,4,0,21,
26529109,Immaculate clean bright 5 bedroom home,175560862,Teri,York,Fredericton,45.96431,-66.64395,Entire home/apt,300,3,2,2018-10-15,0.05,1,84,0,
26567541,Old Village Room,134595404,Jennifer,Kent,Richibucto,46.64682,-64.87495,Private room,55,1,19,2019-07-15,0.48,2,26,0,
26585130,Country style loft,199169609,Paul & Nathalie,Kent,Dundas,46.33999,-64.56254,Entire home/apt,80,1,158,2019-09-15,5.33,1,172,73,
26594137,Maison Vents & Mer - Télétravail en bord de mer,199790727,Marie-Eve,Gloucester,Caraquet,47.79868,-64.90105,Entire home/apt,126,2,42,2021-10-09,1.15,1,1,22,
26624922,Robin - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.3711,-66.20881,Entire home/apt,230,3,14,2021-08-24,0.36,8,334,4,
26638502,Chickadee - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.37008,-66.20858,Entire home/apt,160,3,11,2019-09-23,4.65,8,174,1,
26639183,Goldfinch - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.3709,-66.20689,Entire home/apt,135,3,8,2021-10-16,0.20,8,172,3,
26664796,Sparrow - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.36958,-66.20768,Entire home/apt,135,3,12,2019-08-04,0.31,8,164,2,
26668054,Alma Home with a Tidal Experience,175267134,Michael,Albert,Alma,45.60498,-64.93813,Entire home/apt,125,2,26,2019-10-01,0.66,1,177,1,
26710471,★ 5-Star Cute Downtown Suite (Private)★,36814869,Brian + Connie,Westmorland,Moncton,46.09321,-64.77826,Entire home/apt,75,1,234,2021-09-28,6.15,6,289,52,
26736110,#6 Downtown Private 2 Bedroom Free Parking,97528985,Paul,Westmorland,Moncton,46.08843,-64.78633,Entire home/apt,79,14,61,2019-09-30,1.72,4,0,10,
26751716,BunkHaus Hostel: Private Room with Bunk Bed,201158027,Ingrid,Saint John,City of Saint John,45.27167,-66.06233,Hotel room,79,1,12,2019-12-02,0.30,3,275,0,
26775517,R &R Rooftop Suite,201332426,Robin & Ralph,Kent,Saint Mary,46.40579,-64.83717,Entire home/apt,149,2,45,2019-08-16,1.17,1,0,10,
26786564,BunkHaus Hostel: Dorm Bed,201158027,Ingrid,Saint John,City of Saint John,45.27052,-66.06261,Hotel room,59,1,47,2019-10-27,1.75,3,275,0,
26864029,#3 Downtown Private 2 Bedroom Apartment & Parking,97528985,Paul,Westmorland,Moncton,46.09018,-64.78621,Entire home/apt,89,2,35,2019-08-18,0.90,4,0,0,
26895456,Petit chalet Rouge tiny house animaux accepter 20$,114627456,Eric,Madawaska,Saint-Jacques,47.43008,-68.45018,Entire home/apt,95,1,88,2019-08-10,2.25,4,171,38,
26900180,Quiet Space in Sussex,115085682,Susan,Kings,Sussex,45.72991,-65.51201,Private room,60,1,2,2021-10-21,2,1,344,2,
26950951,Gite Beausoleil B&B - Landry Room,192330252,Emery,Westmorland,Shediac,46.22476,-64.50689,Private room,84,1,20,2021-09-12,6.59,2,185,16,
26955446,The Guillemots Nest,202820215,Halton,Charlotte,Grand Manan,44.71729,-66.74199,Entire home/apt,108,3,36,2019-08-29,1.34,1,0,14,
26992523,Blue Jay - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.37094,-66.20868,Entire home/apt,200,3,4,2021-08-28,0.15,8,345,1,
26993778,Brand new home in Magnetic hill area!,94327377,Serge,Westmorland,Moncton,46.1164,-64.88206,Entire home/apt,163,1,101,2019-09-01,2.59,2,338,2,
26993928,Hummingbird - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.37147,-66.20865,Entire home/apt,230,3,8,2018-08-16,0.22,8,335,0,
27011414,South Branch Cottage,200900183,Donna,Kings,Cardwell,45.7479,-65.2833,Entire home/apt,130,1,135,2019-10-04,10.15,2,73,43,
27132555,Private Guest Suite in Lovely Moncton Neighborhood,94503265,Janice,Westmorland,Moncton,46.12071,-64.83674,Entire home/apt,75,1,107,2020-03-07,2.87,1,3,16,
27136695,Charming 1-bedroom in the Heart of Downtown,191923218,Emily And Jim,York,Fredericton,45.95969,-66.64363,Entire home/apt,99,2,83,2020-01-12,2.91,3,362,19,
27167679,"Alvin's ""New Addition"" 1 bdrm apt in old SaintJohn",99381199,Alvin,Saint John,City of Saint John,45.28641,-66.05559,Entire home/apt,84,1,201,2021-10-14,5.67,6,354,40,
27200871,The Cottage At The Baie,120801628,Juliet And Rinke,Northumberland,Hardwicke,47.05046,-64.95735,Entire home/apt,145,1,17,2019-08-31,0.44,1,301,0,
27202172,Ocean View House,182059113,Martin,Gloucester,Shippagan,47.69798,-64.72287,Entire home/apt,175,5,22,2021-08-26,0.56,1,0,6,
27226616,Appartement Péninsule Acadienne (près de Caraquet),205040987,Francia,Gloucester,Caraquet,47.76292,-65.04825,Entire home/apt,80,2,55,2019-10-07,1.40,1,310,17,
27232035,Eagle - Eagles Eye View Cottages,200148578,Brenda,Kings,Westfield,45.36959,-66.20719,Entire home/apt,230,3,11,2019-07-05,0.29,8,328,2,
27263172,Alma's Bay View Cottage on the Hill,205363855,Darryl And Tara,Albert,Alma,45.60467,-64.94771,Entire home/apt,175,7,32,2019-10-13,1.15,1,85,1,
27313240,Dalhousie Oceanview Beach House,205787526,Pierre,Restigouche,Dalhousie,48.0588,-66.35256,Entire home/apt,164,4,39,2019-10-27,1.21,1,318,12,
27327303,Chalet sur le bord de la mer,205792993,Mélissa,Gloucester,Inkerman,47.6132,-64.81298,Entire home/apt,116,3,30,2021-09-19,0.77,1,3,7,
27337367,Tidal Treasure- Guest Master -  Room 4 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.16993,-67.19471,Private room,315,1,11,2021-09-06,0.69,10,323,7,
27337690,Tidal Treasure-Guest Master-Kitch/Den Room 5 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.17112,-67.19424,Private room,405,1,4,2020-08-10,0.15,10,323,0,
27338046,Tidal Treasure-Guest Room 1 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.17194,-67.19395,Private room,225,1,22,2021-06-05,0.81,10,325,13,
27338205,Tidal Treasure- Guest Room 2 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.17179,-67.19418,Private room,225,1,10,2019-08-17,0.36,10,324,1,
27338341,Tidal Treasure-Loft- Room 3 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.16971,-67.19487,Private room,315,1,12,2019-08-27,0.45,10,323,4,
